Sighting ID,EventDate,EventTime,Duration,City,State,Country,Lat,Lon,TotalObservers,Summary,NumShips,Shape,NUFORC Note,Explanation,Certainty,Highlight
36453,8/10/1972,1:00 PM,1 to 2 minutes,Nanton ,AB,Canada,50.3494617,-113.7749129,2,"Flaming object, travelling slowly at low altitude on a horizontal path from north to south.",1,Unknown,Date is approximate.  PD,,,0
37890,8/13/1999,12:30 AM,7 min,Algonquin Park ,ON,Canada,45.55397,-78.59676,2,Hovering object with strong light beam in Algonquin Park.,1,Unknown,Date is approximate.  PD,,,0
20880,10/15/2000,12:35 PM,45 sec.,Sherwood Park ,AB,Canada,53.5412755,-113.2957634,1,I was talking to my wife on a cell phone from a work site just North of Sherwood Park Alberta. Mid-way through the conversation I notic,9,Egg,Date is approximate.  PD,,,0
24423,1/10/2001,8:00 PM,5 minutes,Victoria/Port Angeles (BC/WA) ,BC,Canada,48.4284207,-123.3656444,1,Formation of lights in shape of Great Bear Star System moving west above Port Angelos.,7,Formation,Date is approximate.  PD,,,0
38262,8/1/1975,3:00 AM,20 mina,Cornwall ,ON,Canada,45.0212762,-74.730345,1,"I spotted a ufo slow glidding over hydro lines, then a second one behing it, 10 - 15 minutes later there is one over the house.",3,Disk,Date is approximate.  PD,,,0
24816,12/20/1999,11:00 PM,10 Minutes,Eastern Passage ,NS,Canada,44.6119277,-63.4732889,1,This evening I was driving my can and saw what looked like a fire over a hill.  When I came past the hill and was on the water front lo,2,Fireball,Date is approximate.  PD,,,0
36120,9/15/1983,10:00 PM,20-30 seconds,Holden ,AB,Canada,53.2331524,-112.2349855,1,Small white light makes 90 degree turn in sky.,2,Oval,Date is approximate.  PD,,,0
34536,7/15/2003,9:30 PM,3 minutes,Edmonton ,AB,Canada,53.5460983,-113.4937266,1,Two triangular craft,2,Triangle,Date is approximate.  PD,,,0
34085,12/8/1992,6:00 PM,5 Minutes,St. Julie ,QC,Canada,45.5924997,-73.3426988,1,Light observed at close range with changing size and vanishing act,1,Changing,Date is approximate.  PD,,,0
33920,5/15/1986,8:30 PM,45 sec,Winona ,ON,Canada,43.2079596,-79.6509165,1,overflight of strange (stealth) craft,1,Chevron,Date is approximate.  PD,,,0
21429,1/20/2000,10:00 PM,00:00.3,Vancouver ,BC,Canada,49.2827291,-123.1207375,1,"Black Chevron object, camoflauged with the dark sky. no lights, no sound.",1,Chevron,Date is approximate.  PD,,,0
35509,6/15/2003,8:00 PM,1 minute,Brockville ,ON,Canada,44.5895244,-75.6842858,1,"Looked like a plane, but was to close to the ground and moving to slowly. red light formation",1,Chevron,Date is approximate.  PD,,,0
36167,4/15/1983,9:00 PM,10-20 mins,Matsqui ,BC,Canada,49.1063822,-122.2929597,1,"Matsqui BC, April 1983(best guess)21:00hrs moving east to west along Fraser River and passing Mission",1,Cigar,Date is approximate.  PD,,,0
36409,8/15/1987,4:00 PM,2 minutes,Toronto ,ON,Canada,43.653226,-79.3831843,1,"I was listening to Coast to Coast which prompted me to report my sighting. I was driving on Hwy 35 just outside of Lindsay, Ontario whe",1,Cigar,Date is approximate.  PD,,,0
22958,7/15/1954,10:00 PM,10 minutes,New Toronto ,ON,Canada,43.600793,-79.5053123,1,it was a white round object which was the same sizes as the full moon,1,Circle,Date is approximate.  PD,,,0
34769,4/23/1996,4:45 AM,15-20 minutes,Colchester ,ON,Canada,41.986065,-82.926412,1,ufo over lake erie in brood daylight / 1996,1,Circle,Date is approximate.  PD,,,0
32513,9/30/1996,6:00 PM,2 minutes,Central Butte ,SK,Canada,50.7965432,-106.5068436,1,"Looked like a birthday cake with very bright white flashing lights, stationary in sky above until it quickly moved on.",1,Circle,Date is approximate.  PD,,,0
24838,1/23/2002,2:00 PM,10 minutes,Swan Hills ,AB,Canada,54.7166671,-115.4027753,1,UFO remains fixed in the sky as commercial jets fly above it.,1,Circle,Date is approximate.  PD,,,0
32338,4/20/2003,9:30 PM,10-15 seconds,Victoria ,BC,Canada,48.4284207,-123.3656444,1,"a round ,glowing green object  apeared in the northern sky, remained stationary for  seconds and then went out, definitely not the moon",1,Circle,Date is approximate.  PD,,,0
23841,9/30/1990,6:00 PM,3-4 minutues,Ottawa (Orleans) ,ON,Canada,45.4558019,-75.5047333,1,"This happened more than 10 years ago so the details are sketchy. I'm also not sure if it was in 1990 or 1991.

It was very early even",1,Disk,Date is approximate.  PD,,,0
22785,4/15/1998,2:30 AM,2 seconds,Abbotsford ,BC,Canada,49.0504377,-122.3044697,1,"Red glowing disc moving at high velocity low to the ground, without a sound.",1,Disk,Date is approximate.  PD,,,0
33932,12/9/2003,6:40 AM,3min,Milton ,ON,Canada,43.5182991,-79.8774042,1,I was driving to work in the early hours of the morning. The street I drive on Bronte st. has very little lights in areas of it. There,1,Disk,Date is approximate.  PD,,,0
14002,9/15/1999,11:00 PM,a few seconds,Yellowknife ,NT,Canada,62.4539717,-114.3717886,1,"Blueish Green Fireball Traveling South to North, prompting me to turn around and head back to civilization.",1,Fireball,Date is approximate.  PD,,,0
18565,3/10/2001,9:00 PM,a few seconds,Dollard des Ormeaux ,QC,Canada,45.4895636,-73.8205567,1,Large blue fireball streaking through the sky,1,Fireball,Date is approximate.  PD,,,0
28625,8/15/1982,11:00 PM,5 seconds,Toronto ,ON,Canada,43.653226,-79.3831843,1,"green light, toronto canada",1,Light,Date is approximate.  PD,,,0
27563,6/15/2002,9:00 PM,45 mins.,Sault Ste. Marie ,ON,Canada,46.5136494,-84.3357526,1,"It was a white light floating over the river, then zooming towards the water at a high speed, only to float back up in the air.",1,Light,Date is approximate.  PD,,,0
39655,8/2/2002,11:00 PM,7 seconds,Midland ,ON,Canada,44.749516,-79.8921923,1,Zig Zagging Light in the night sky.,1,Light,Date is approximate.  PD,,,0
39497,9/26/2004,11:30 PM,1 second,Winnipeg ,MB,Canada,49.8954221,-97.1385145,1,very brief streak of bright light moving at an incredible speed from south to north over winnipeg.,1,Light,Date is approximate.  PD,,,0
40855,11/28/2004,10:00 AM,2 minutes,Edmonton ,AB,Canada,53.5460983,-113.4937266,1,Bright light outside of Edmonton/Sherwoodpark,1,Light,Date is approximate.  PD,,,0
41764,5/8/1995,11:00 PM,a few seconds,Lindsey ,ON,Canada,44.3565742,-78.7407542,1,"Suddenly a yellow orange orb travelled from one cloud to another.... it was too fast to look for distinguising features,but it was too",1,Orb,Date is approximate.  PD,,,0
27503,1/9/2002,10:45 PM,3 minutes,Duncan ,BC,Canada,48.7786908,-123.7079416,1,"Object in high orbit that looked like a satelite, yet was able to make tight turns and abrupt stops before vanishing",1,Orb,Date is approximate.  PD,,,0
34298,11/16/2003,3:00 PM,few seconds,Coquitlam ,BC,Canada,49.2837626,-122.7932065,1,"HBCCUFO CANADIAN REPORT:  A elongated, whitish/silver shaped light just below the cloud cover.",1,Other,Date is approximate.  PD,,,0
37858,6/22/2004,11:00 PM,15 seconds,Toronto ,ON,Canada,43.653226,-79.3831843,1,What looked at first like the average satellite made some abrupt turns before resuming its course northward.,1,Other,Date is approximate.  PD,,,0
93967,10/1/2005,10:30 PM,30 seconds,Portage La Prairie (Canada0,MB,Canada,49.9731127,-98.2924804,1,Six lights in a strange formation surrounded by two long rectagular objects,1,Other,Date is approximate.  PD,,,0
17701,6/15/1996,9:30 PM,3-4 minutes,Saskatoon ,SK,Canada,52.157902,-106.6701577,1,"300-400 ft long, oval and orange did not move or make any noise at all",1,Oval,Date is approximate.  PD,,,0
22787,6/14/1993,8:05 AM,10 minutes,Niagara-On-The-Lake ,ON,Canada,43.2549988,-79.0772616,1,"Large fridge shaped object, observed for 10 minutes, moving slowly at low alltitude over populated area during morning rush hour.",1,Rectangle,Date is approximate.  PD,,,0
31658,8/20/2002,2:00 AM,2 or 3 min,Toronto ,ON,Canada,43.653226,-79.3831843,1,"it was dark clear night, I was at work watering golf course as i was putting sprinkler in ground I looked up where I was aiming I saw a",1,Rectangle,Date is approximate.  PD,,,0
29588,8/30/1997,4:35 PM,10-15 seconds,Pierrefonds ,QC,Canada,45.4688309,-73.8755827,1,"A little silver shphere darts across the sky for 10-15 seconds, seen from inside a moving car.",1,Sphere,Date is approximate.  PD,,,0
36670,7/26/1999,3:00 PM,2.5 minutes,Surrey ,BC,Canada,49.1913466,-122.8490125,1,Sphere passess over apears then disapears,1,Sphere,Date is approximate.  PD,,,0
37603,3/13/2002,12:00 AM,30 min,Lac du Bonnet ,MB,Canada,50.2509344,-96.061855,1,Sphere floating for 30 min.,1,Sphere,Date is approximate.  PD,,,0
36133,11/1/2002,4:45 PM,1-2 minutes,Calgary ,AB,Canada,51.0447331,-114.0718831,1,Observed sun reflecting off object following behind and to the right of commercial aircraft in Canada.,1,Sphere,Date is approximate.  PD,,,0
29277,8/15/1971,6:00 AM,unknown,Chateauguay ,QC,Canada,45.3601589,-73.7494033,1,"A triangle or flying wing, lights could be seen on the bottom. A bright day, did not appear to be clouds in the sky. moved so slow, I c",1,Triangle,Date is approximate.  PD,,,0
29475,2/15/1994,9:00 PM,2 minutes,Vancouver ,BC,Canada,49.2827291,-123.1207375,1,"1994 Sighting in Vancouver, B.C.",1,Triangle,Date is approximate.  PD,,,0
28688,8/10/1994,3:00 PM,4 seconds,Gull Lake ,AB,Canada,52.4639521,-113.9361726,1,"A black triangle spun out of a billowing line of smoke and stopped dead,then took off at incredible speed.",1,Triangle,Date is approximate.  PD,,,0
41978,7/15/1998,3:00 AM,10 seconds,Taber ,AB,Canada,49.7818493,-112.1496791,1,"""Huge""gray triangle with dim, white, red and blue lights on it. It hovered, and shook the house, gone instantly.",1,Triangle,Date is approximate.  PD,,,0
36173,4/20/2001,11:00 PM,3 seconds,Powell River ,BC,Canada,49.8352352,-124.5247062,1,speeding triangle at night,1,Triangle,Date is approximate.  PD,,,0
34566,7/6/2002,12:30 AM,1 minute,Saskatoon ,SK,Canada,52.157902,-106.6701577,1,"Large Black Triangle, no lights or sound, south to north, night-time, 3/4 moon, partly cloudy",1,Triangle,Date is approximate.  PD,,,0
24817,9/2/2002,9:55 PM,,Dartmouth ,NS,Canada,44.6660885,-63.5675632,1,I am entering this as todays date and time because I do not remember when these events happened even though they have been over the pas,1,Triangle,Date is approximate.  PD,,,0
19719,10/10/1990,8:00 PM,1/2 hr.,Pense ,SK,Canada,50.4158177,-104.9815059,1,"i saw something one rainy night, and i'll never forget it as long as i live.",1,Unknown,Date is approximate.  PD,,,0
38908,2/1/1997,9:30 PM,10 minutes,Vancouver ,BC,Canada,49.2827291,-123.1207375,1,"Stationary up in sky, very high up in clouds and with 6 or so lights swirling around while it stayed still.",1,Unknown,Date is approximate.  PD,,,0
41612,9/15/2002,11:00 AM,3 minutes,Fredericton ,NB,Canada,45.9635895,-66.6431151,1,"low, noiseless hovering object - shape indistinct.",1,Unknown,Date is approximate.  PD,,,0
28659,6/15/1967,10:00 PM,30 seconds or so,St. Williams ,ON,Canada,42.667319,-80.415132,1,cigar shaped with red and green lights going from one end to the other. Then it was gone.,1,Cigar,Date is approximate.  PD,,,0
39650,10/3/2004,9:15 AM,9-10 seconds,Victoria ,BC,Canada,48.4284207,-123.3656444,1,"cigar shaped ,white silver object  with dark ports on side hovered  breifly then dissappeared",1,Cigar,Date is approximate.  PD,,,0
30437,8/10/1998,6:30 PM,0.3,Vancouver ,BC,Canada,49.2827291,-123.1207375,1,a saucer shaped dark grey object that went north about 200 feet above the ground,1,Disk,Date is approximate.  PD,,,0
36533,10/19/1998,4:40 AM,5-7mins,Chesterville ,ON,Canada,45.1022941,-75.2287886,1,"early morning sphere sighting, hovering just above trees appx 100 yds away, silent but craft very distinctive.",1,Disk,Date is approximate.  PD,,,0
22660,8/15/2001,7:29 PM,1 minute,Prince George ,BC,Canada,53.9170641,-122.7496693,1,A little disc zoomed out of the bushes and right over my vehicle,1,Disk,Date is approximate.  PD,,,0
26983,6/6/1973,10:00 PM,2-3 minutes,North Bay ,ON,Canada,46.3091152,-79.4608204,1,glowing red cylinder flying northeast observed for about three minutes at night,0,Cylinder,Date is approximate.  PD,,,0
16661,8/25/1965,10:00 PM,15 minutes,Elmira ,ON,Canada,43.6004074,-80.5629846,1,"In the evening of August 25?/65, I was eleven, my brother, thirteen, and our next door neighbour also thirteen, were assigned to take o",0,Disk,Date is approximate.  PD,,,0
35127,6/15/1974,11:00 PM,5 minutes,Ingersoll ,ON,Canada,43.0381628,-80.884049,1,"I was driving down a farm road that connects 2 parallel highways...a white bright light was visible far ahead, right sude of road, clos",0,Oval,Date is approximate.  PD,,,0
39802,4/4/2004,8:20 PM,<1min.,Belleville ,ON,Canada,44.1627589,-77.3832315,1,"strange object dicovered in movie footage.(dvd--U turn, w.Sean Penn ; position in movie--116:10:15)",0,Unknown,Date is approximate.  PD,,,0
22921,9/13/1998,10:00 PM,1 minute,Calgary ,AB,Canada,51.0447331,-114.0718831,1,red and green circles in a V formation,5,Formation,Date is approximate.  PD,,,0
18476,7/20/1993,12:00 AM,45 min,St-Jovite ,QC,Canada,46.1214043,-74.5944241,1,3 Dancing Flying white disk,3,Disk,Date is approximate.  PD,,,0
4886,8/20/1997,10:30 PM,1 hour,Camrose (1.5 km north) ,AB,Canada,53.0173444,-112.8251176,1,"3 stalite looking oblects very high alltitiude.flying in a triangle formation, watched fo about ...5 hour when they changed direction. ",3,Light,Date is approximate.  PD,,,0
26699,8/22/1994,11:30 PM,20 seconds,Thunder Bay ,ON,Canada,48.3808951,-89.2476823,1,I LOOKED UP IN THE DARK SKY AND SAW A BRIGHT WHITE LIGHT WHICH SLOWLY MOVED IN FRONT OF ME THEN STOPPED AND WAS TOTALLY SILENT.,1,Circle,Date is approximate.  PD,,,0
18450,7/15/1987,3:00 PM,5 sec,Longueuil ,QC,Canada,45.5135059,-73.4329187,1,Yellow Sunny flash jumping in the sky.,1,Flash,Date is approximate.  PD,,,0
37247,4/20/1999,3:00 AM,5 minutes,Milton ,ON,Canada,43.5182991,-79.8774042,1,Very close encounter of a man-made aircraft with hovering abilities and a soundless propulsion system,0,Other,Date is approximate.  PD,,,0
38492,7/15/1978,1:00 AM,20 Minutes,St. Albert ,AB,Canada,53.6539037,-113.6292701,1,"This event happened many years ago; however, I felt compelled to write about it as to this day, I still think about it.  At the time, I",1,Light,Date is approximate.  PD,,,0
23755,8/24/1995,11:00 PM,20 minutes,Algonquin Park ,ON,Canada,45.55397,-78.59676,2,My first actually sighting of ufo was in Canadian National park...Algonquin Park,1,Light,"Date is approximate.  Please see reports from Pennsylvania for August 25, 1995, in the Case Briefs section of the NUFORC website.  PD",,,0
23840,8/23/1995,1:30 AM,2-3 minutes,London ,ON,Canada,42.9849233,-81.2452768,1,Small red and white light travelling in odd directions.,1,Light,"Date is approximate.  Please see reports from Pennsylvania for August 25, 1995, in the Case Briefs section of the NUFORC website.  PD",,,0
37258,7/10/2003,11:00 PM,2-3 min,Castlegar ,BC,Canada,49.3237408,-117.6593341,2,CANADA: 3 faint points of light resembling stars or satilites and forming a triangle,1,Triangle,Date is approximate.  Possibly NOSS satellites.  PD,,,0
15517,8/15/1986,9:00 PM,10 seconds,"Banff National Park (Alberta, Canada)",AB,Canada,51.4968464,-115.9280561,1,LARGE Black Diamond shaped craft with three rotating lights on extended arms,1,Diamond,Date is approximate.  Report is anonymous.  We would like to communicate with the witness to obtain more information.  PD,,,0
25093,1/25/2002,10:00 PM,8 seconds,St. Catharines ,ON,Canada,43.1593745,-79.2468626,2,Three red dots weaving,3,Circle,Date is approximate.  Source elects to remain totally anonymous.  PD,,,0
21760,10/16/2001,8:00 PM,hours,Doaktown ,NB,Canada,46.5537385,-66.1364081,3,bright object bobbeb & weaved in the air and moved unconventionally for 2 nights in a row.,2,Unknown,Date is approximate.  We believe that the first possibility that would have to be ruled out would be some kind of celestial body.  PD,,,0
27523,9/15/1995,10:00 PM,approx 2 min.,Fort St. James ,BC,Canada,54.4440119,-124.2579297,1,Bright glowing ball,1,Sphere,"Date is approximate.  We do not know whether it occurred in 1995, or 1996.  PD",,,0
28378,10/11/1999,6:00 PM,6 seconds,Parry Sound (near) ,ON,Canada,45.3473925,-80.034783,1,"A silvery disk shaped object, flew over an aircraft, then disappeared.",1,Disk,"Date is approximate.  We do not know whether the witness implies a date in October, or November.  PD",,,0
24507,7/20/2001,12:20 PM,about 3 seconds,OK Falls ,BC,Canada,49.344885,-119.571493,1,"three orange/pink lights in a triangle hovering in the sky, then it ""sqiggled out"" , kind of like fire works and disappeared.",1,Triangle,"Date is approximate.  We do not know whether the witness, who remains anonymous, implies a daytime or nighttime sighting.  PD",,,0
21742,1/30/2002,7:00 PM,60 sec,Burnaby ,BC,Canada,49.2488091,-122.9805104,1,Leaving car to enter house and looked up to 80 degrees to see 4 lights on bottom of   craft plus two strobes on pos. wings.All lights w,0,Unknown,"Date is approximate.  We do not understand how many objects the witness describes here, but it appears to be two separate objects.  We observe that the descriptions are not inconsistent with typical aircraft.  PD",,,0
36286,11/8/1977,5:30 PM,,Hamilton ,ON,Canada,43.2557206,-79.8711024,2,HBCCUFO CANADIAN REPORT:  This object was round in shape with lights that wrapped around it.,1,Circle,Date is approximate.  We express our gratitude to Brian Vike for sharing the report with NUFORC.  PD,,,0
30865,7/25/2003,10:30 PM,20 seconds,Duncan ,BC,Canada,48.7786908,-123.7079416,1,HBCCUFO CANADIAN REPORT:  zig zagging object.,1,Unknown,Date is approximate.  We express our gratitude to Brian Vike for sharing the report with NUFORC.  PD,,,0
